high,low,medium,listing_id
0.0064076073,0.8954891,0.09810326,7096221
0.027101157,0.7357819,0.23711695,7137429
0.4832467,0.19488317,0.32187015,7141582
0.20922235,0.32183713,0.46894053,7125014
0.08133813,0.60077757,0.31788427,7204283
0.001440767,0.9531284,0.04543079,7129195
0.0008672194,0.96633154,0.032801293,7208151
0.14520296,0.23802407,0.61677295,7169433
0.007990759,0.89683163,0.09517755,7194385
0.056781873,0.62497485,0.31824324,7184378
0.13034296,0.44949067,0.42016637,7112430
0.018821647,0.7923743,0.18880405,7224419
0.0027261407,0.9326736,0.06460027,7176557
0.026112746,0.4826551,0.4912322,7185501
0.0023155557,0.9905144,0.0071700704,7205296
0.0064526037,0.9510532,0.042494148,7143873
0.1425196,0.5072153,0.35026512,7227106
0.3411919,0.22973426,0.42907384,7143808
0.3086215,0.22208738,0.46929118,7123007
0.17732598,0.36892202,0.45375198,7120025
0.15851262,0.49582022,0.34566715,7095934
0.036624942,0.76669997,0.19667508,7102526
0.0075273374,0.91717356,0.07529914,7149561
0.16636501,0.4561613,0.37747374,7147321
0.079469636,0.5806232,0.33990714,7163675
0.0021721004,0.96735793,0.030469924,7203197
0.0034407857,0.948246,0.04831319,7192159
0.013365857,0.87389344,0.112740725,7124635
0.026372403,0.8236297,0.14999789,7138513
0.11671384,0.5673498,0.31593642,7116744
0.029304052,0.8127519,0.15794405,7228168
0.17964752,0.39375457,0.4265979,7156739
0.14251232,0.45657513,0.40091252,7233157
0.17046992,0.49603713,0.33349296,7091879
0.04977829,0.4915026,0.45871904,7145151
0.025967928,0.76521957,0.20881245,7230883
0.4011497,0.14306466,0.45578563,7188256
0.0008083063,0.9901688,0.009022922,7203095
0.17867404,0.3359517,0.48537427,7142105
0.03750472,0.59435105,0.36814427,7210546
0.12463092,0.44274125,0.4326278,7134026
0.0116466405,0.8347872,0.15356612,7119521
0.09812296,0.48149335,0.42038375,7225812
0.019589493,0.8396296,0.14078093,7231536
0.026935048,0.78439945,0.18866546,7120399
0.04955286,0.6230565,0.32739067,7209940
0.07078281,0.6169231,0.31229413,7125730
0.005611685,0.9245551,0.06983316,7129665
0.06632067,0.6406471,0.29303223,7156628
0.031545866,0.6616578,0.3067963,7154533
0.03125376,0.8264261,0.14232016,7194011
0.10102278,0.550951,0.34802625,7159573
0.006987779,0.93320096,0.059811268,7122632
0.0026072047,0.9839348,0.01345798,7199902
0.024089854,0.9135485,0.062361605,7204514
0.018832734,0.8073521,0.1738152,7114559
0.029491605,0.66827923,0.30222914,7172574
0.0031094346,0.8914634,0.10542721,7190848
0.18973935,0.302572,0.50768864,7127320
0.014076594,0.88487417,0.101049274,7099989
0.412398,0.24589527,0.34170675,7193209
0.36077654,0.3460514,0.29317206,7163387
0.017483806,0.84374,0.13877624,7192322
0.008707869,0.9580612,0.033230916,7181284
0.0263171,0.82350755,0.15017538,7138658
0.024356447,0.7998392,0.17580439,7094836
0.014517833,0.8745339,0.11094825,7228347
0.124041654,0.47348624,0.40247208,7092957
0.060152385,0.7343283,0.2055193,7095106
0.00020132939,0.9921284,0.0076703466,7118353
0.00026410265,0.9933496,0.0063862735,7187196
0.19211908,0.32404184,0.48383906,7171952
0.02577923,0.7974104,0.1768103,7109967
0.17117444,0.47302583,0.3557997,7121401
0.35805973,0.28228536,0.3596549,7117926
0.0003062678,0.9940387,0.0056550447,7149587
0.00013172877,0.9935684,0.0062998165,7153700
0.1271945,0.47435144,0.39845404,7128436
0.010273331,0.8736717,0.11605494,7156683
0.002739864,0.93691957,0.06034054,7183547
0.044104237,0.7250806,0.23081513,7130682
0.017398538,0.91614026,0.06646122,7191787
0.0011147233,0.9813271,0.01755811,7201129
0.084353596,0.6534305,0.26221585,7131018
0.042625573,0.73859876,0.2187757,7191519
0.017755724,0.7020494,0.2801949,7129888
0.4801983,0.19285914,0.32694256,7119314
0.046401285,0.6362696,0.31732908,7173398
0.31902224,0.40679422,0.27418348,7100690
0.06520796,0.6323446,0.30244747,7111231
0.076685935,0.5709587,0.3523554,7173783
0.023851486,0.71606976,0.26007882,7185543
0.03725938,0.63837886,0.32436177,7190190
0.16841984,0.42191306,0.40966707,7157963
0.48680714,0.18304342,0.33014938,7158304
0.06900882,0.68498635,0.2460048,7095639
0.0025282507,0.9721834,0.025288308,7130993
0.01633691,0.8082373,0.17542577,7117359
0.001400793,0.9833794,0.015219769,7122494
0.21504623,0.53049386,0.25445995,7093292
0.018594883,0.9248947,0.0565104,7214909
0.11974275,0.6196475,0.26060978,7178939
0.00025107217,0.9930784,0.006670507,7209358
0.0024231337,0.94655156,0.05102524,7232607
0.0137376785,0.8523536,0.13390875,7207044
0.057551738,0.72362363,0.21882461,7223765
0.06883598,0.5203726,0.41079134,7103387
0.0034382525,0.97455955,0.022002256,7149774
0.0050707073,0.93162453,0.06330479,7105211
0.055376314,0.5884847,0.356139,7183544
0.006113601,0.91026,0.0836264,7233547
0.004094389,0.8745395,0.12136611,7096046
0.08122827,0.70360154,0.21517016,7174305
0.037751608,0.74127597,0.22097242,7172833
0.0034475082,0.9006671,0.0958854,7109230
0.10333554,0.66343313,0.23323128,7180549
0.048899885,0.7834237,0.16767637,7096591
0.005421871,0.87932545,0.1152527,7110015
0.07783311,0.4052852,0.5168817,7114048
0.27136528,0.22632669,0.502308,7111037
0.0042216033,0.9164416,0.07933675,7218940
0.74070585,0.104419224,0.15487492,7151360
0.055448327,0.719439,0.2251126,7127611
0.10017856,0.5999292,0.29989222,7157286
0.035041414,0.7497781,0.21518046,7155237
0.8975022,0.030701743,0.07179606,7152325
0.122054674,0.53633195,0.34161335,7133809
0.008560249,0.90479374,0.08664596,7151723
0.09022991,0.65235114,0.25741893,7139628
0.014630446,0.68265164,0.3027179,7116008
0.029959096,0.7696477,0.20039319,7139222
0.084455624,0.6444455,0.27109894,7118151
0.053423017,0.7368971,0.20967989,7211749
0.0010161919,0.9702279,0.02875584,7216084
0.18356927,0.36765662,0.44877413,7167944
0.3368057,0.37732124,0.28587303,7204462
0.01703946,0.7429404,0.24002008,7170651
0.055456806,0.82386476,0.12067844,7166110
0.006465668,0.91029406,0.08324027,7215024
0.1108491,0.46671933,0.42243153,7092587
0.14503896,0.51742715,0.33753392,7228780
0.08721968,0.47626463,0.43651566,7113165
0.22103551,0.2597295,0.51923496,7185875
0.060442902,0.6571797,0.2823774,7207091
0.0949728,0.61236537,0.29266188,7154391
0.108208135,0.46755254,0.4242393,7134369
0.0011537254,0.9429945,0.055851817,7114144
0.00996942,0.7737947,0.21623585,7225788
0.40192133,0.28651696,0.31156164,7174343
0.040737305,0.75892407,0.20033856,7184376
0.017058609,0.83401793,0.1489235,7099086
0.019109229,0.84900486,0.1318859,7206516
0.0010058674,0.9927452,0.0062489216,7109865
0.032323908,0.7688064,0.19886974,7221603
0.07146432,0.6103336,0.31820205,7102769
0.005722892,0.9428429,0.051434167,7136804
0.17864062,0.525597,0.29576236,7133432
0.063775055,0.6520418,0.28418308,7211670
0.14714123,0.4556871,0.3971717,7193044
0.00091021677,0.9939932,0.0050965566,7179722
0.10520669,0.44339198,0.45140135,7098040
0.17413116,0.4817545,0.34411436,7228235
0.069692224,0.5010023,0.42930543,7168531
0.010675092,0.90636015,0.0829648,7092471
0.02040322,0.87282324,0.10677356,7151021
0.02555249,0.8699097,0.1045378,7117279
0.066299945,0.6235759,0.3101241,7231987
0.056171305,0.77887505,0.16495366,7152057
0.007985948,0.9377522,0.054261897,7169603
0.041368127,0.79064274,0.16798912,7190178
0.09001284,0.49252796,0.4174592,7098492
0.00550769,0.9531382,0.04135413,7151657
0.1940822,0.42574316,0.38017467,7202087
0.09718067,0.48164424,0.42117506,7172144
0.66514885,0.11855356,0.2162976,7151264
0.12458248,0.46397975,0.4114378,7167649
0.02205361,0.8362959,0.14165053,7125098
0.12106201,0.5365645,0.34237346,7192968
0.10773592,0.6180494,0.2742147,7167064
0.15575059,0.36598784,0.47826153,7208386
0.27883247,0.22234881,0.4988187,7140549
0.047446046,0.6966804,0.2558735,7232611
0.0041708504,0.912675,0.08315411,7231989
0.10782271,0.4590486,0.4331287,7131237
0.03310301,0.71657974,0.2503172,7123477
0.4612073,0.17320858,0.3655841,7139138
0.0012719751,0.97409576,0.024632232,7100724
0.003714873,0.9476138,0.04867131,7114596
0.0019000419,0.94421417,0.053885847,7143360
0.2715058,0.24241254,0.48608172,7131232
0.04255149,0.662141,0.29530752,7135694
0.104413606,0.55643076,0.33915564,7156849
0.023078686,0.817951,0.15897033,7134868
0.081280455,0.4773782,0.44134137,7204699
0.024388703,0.6397455,0.33586583,7159026
0.023325639,0.71402293,0.26265138,7210613
0.032991633,0.67084557,0.2961628,7178322
0.10751218,0.6099939,0.28249395,7092546
0.023762947,0.7786763,0.19756079,7175776
0.07292371,0.6270665,0.30000976,7198568
0.0001261105,0.99519134,0.0046825656,7205032
0.033611976,0.8656276,0.100760415,7191829
0.008278201,0.89471143,0.09701036,7090354
0.14065565,0.35997978,0.49936453,7103754
0.09488439,0.6060334,0.2990822,7210833
0.08707651,0.4810021,0.43192142,7119486
0.0066535994,0.9184936,0.07485273,7313611
0.039054103,0.7731385,0.18780737,7192079
0.024659451,0.81289595,0.16244458,7174050
0.01019997,0.86526155,0.124538496,7158408
0.2343868,0.57838374,0.18722944,7162815
0.47771344,0.27409056,0.24819598,7128366
0.041865095,0.6926314,0.2655035,7233175
0.070168205,0.71171856,0.21811329,7095885
0.00076332083,0.9783813,0.02085542,7098256
0.12552047,0.57902044,0.29545915,7198026
0.003569591,0.95087296,0.045557458,7179395
0.006647554,0.8225094,0.1708431,7126687
0.007926081,0.8814736,0.110600345,7186570
0.14068341,0.46931124,0.39000532,7174616
0.04411195,0.758457,0.19743109,7190918
0.0013023476,0.9459979,0.052699808,7174630
0.034295287,0.7649124,0.20079228,7099714
0.014980036,0.6252481,0.3597719,7210257
0.014148664,0.8453647,0.14048664,7218237
0.032047704,0.6469938,0.3209585,7194008
0.0040213023,0.8966649,0.09931375,7145715
0.033972822,0.7912267,0.17480052,7161245
0.10608736,0.5304473,0.36346537,7232193
0.08891905,0.5975435,0.31353745,7157880
0.0008528588,0.99046504,0.00868209,7234325
0.1162707,0.36745057,0.51627874,7105040
0.08293427,0.63430804,0.28275776,7123444
0.0060469615,0.9118736,0.08207946,7098616
0.12370778,0.66994005,0.20635222,7111962
0.008345527,0.9145703,0.077084124,7206817
0.052835017,0.46489498,0.48226997,7140556
0.00773723,0.89539963,0.09686311,7214145
0.03529962,0.698589,0.26611134,7215333
0.041756198,0.6578317,0.30041203,7130379
0.007604515,0.9233704,0.06902509,7215033
0.016098592,0.80798817,0.17591327,7200611
0.11110666,0.54025596,0.34863737,7159658
0.00032282327,0.995503,0.004174163,7109857
0.0040137046,0.9316413,0.064345054,7187765
0.06933641,0.6077993,0.32286432,7197884
0.08847802,0.6081677,0.30335432,7141108
0.051125977,0.37125263,0.57762134,7221313
0.014583004,0.85614717,0.12926987,7160195
0.00065317756,0.99062765,0.008719236,7135503
0.072677575,0.59769225,0.3296302,7184754
0.029203167,0.5378813,0.4329155,7181796
0.05966495,0.52429163,0.4160434,7204408
0.0011392675,0.98248714,0.016373599,7125047
0.06763263,0.5782988,0.35406855,7170001
0.021012573,0.8433282,0.13565925,7222789
0.17868571,0.35633016,0.46498415,7119555
0.0015258739,0.9798314,0.018642697,7103893
0.012670221,0.7932517,0.1940781,7231878
0.027703907,0.7524364,0.2198597,7194073
0.098812774,0.5490004,0.3521869,7156654
0.0042619775,0.9592743,0.0364637,7181249
0.028170533,0.7739072,0.19792235,7155816
0.004542956,0.9196588,0.07579823,7140001
0.12707256,0.52673036,0.34619704,7167234
0.017917452,0.87520033,0.10688218,7102496
0.21785179,0.34924254,0.4329056,7232981
0.0114245,0.8831298,0.1054457,7216485
0.015847968,0.8238571,0.16029492,7224065
0.008547547,0.8124016,0.17905088,7172720
0.116723225,0.55899966,0.32427716,7119328
0.13103631,0.5494573,0.31950638,7166323
0.07798073,0.6598394,0.26217988,7095312
0.088606216,0.59053075,0.32086304,7126464
0.009939387,0.88038945,0.109671116,7156313
0.09113661,0.5537762,0.35508722,7142691
0.0052548577,0.9095454,0.085199706,7180405
0.034894828,0.77532566,0.18977952,7201309
0.0126740625,0.8346725,0.15265344,7229233
0.015966412,0.8476124,0.13642119,7128242
4.9207945e-05,0.99430287,0.0056479336,7206764
0.12529485,0.6944674,0.18023773,7125953
0.06454873,0.61419123,0.32126,7193756
0.2838135,0.31401616,0.40217033,7110807
0.012799167,0.8116741,0.17552671,7123025
0.040935792,0.7042792,0.25478503,7229043
0.2320244,0.41056117,0.35741442,7144529
0.017903626,0.7820822,0.20001423,7089925
0.0037624969,0.92706144,0.069176055,7142909
0.06377615,0.6451856,0.29103827,7200320
0.05595458,0.57407725,0.36996818,7216427
0.017354103,0.8772345,0.10541132,7192680
0.23124245,0.31417868,0.45457885,7130341
0.08771912,0.6511369,0.26114404,7214209
0.13935533,0.5293461,0.3312986,7207776
0.04433968,0.6663653,0.28929496,7185816
0.00029403222,0.9893903,0.010315667,7172271
0.008187551,0.8712541,0.120558344,7165343
0.019148875,0.8279033,0.15294787,7212934
0.07020634,0.7230723,0.20672137,7152751
0.20881371,0.43133023,0.35985604,7089177
0.16847567,0.47223464,0.3592897,7135107
0.035362933,0.6910933,0.27354375,7092850
0.18010749,0.4309972,0.38889527,7158555
0.0001522006,0.9966323,0.0032154794,7234183
0.03483916,0.7338847,0.23127612,7118286
0.012625067,0.8655565,0.12181844,7119152
0.20393147,0.41544995,0.3806186,7223584
0.020211697,0.8263755,0.15341279,7123957
0.0035407676,0.92527306,0.07118615,7223702
0.0096967975,0.79844207,0.19186111,7108026
0.7172917,0.079076946,0.20363134,7165605
0.041359056,0.4353371,0.52330387,7227039
0.08705967,0.6179464,0.29499394,7157195
0.046211373,0.64206827,0.31172034,7104579
0.12629892,0.5875847,0.2861164,7119805
0.5276882,0.18050094,0.2918108,7142014
0.00956501,0.8803654,0.110069625,7174412
0.00031514047,0.99406695,0.0056179245,7205037
0.0529516,0.72684795,0.22020043,7096604
0.113699615,0.5852839,0.30101654,7214758
0.072904676,0.677135,0.24996035,7135785
0.00014209696,0.9942415,0.0056164754,7210042
0.25180227,0.30406657,0.4441312,7150868
0.1018352,0.5239548,0.37421003,7115004
0.0011281346,0.98704183,0.011829972,7208850
0.32668948,0.32809427,0.34521624,7122006
0.022042295,0.7444827,0.23347501,7218334
0.2872655,0.25270253,0.4600319,7164673
0.15712954,0.5160037,0.32686672,7098334
0.07249794,0.6694696,0.25803244,7116799
0.04939194,0.6440508,0.30655733,7158050
0.3170715,0.16100103,0.5219275,7113260
0.08753904,0.6336118,0.2788492,7169293
0.3145369,0.21190464,0.47355852,7219356
0.017600492,0.8480375,0.13436198,7103883
0.038013324,0.6429457,0.31904092,7162849
0.35029852,0.4346365,0.21506497,7220960
0.0030141573,0.94228727,0.054698512,7218150
0.020788409,0.8625612,0.11665033,7169062
0.10456158,0.48630667,0.4091318,7132833
0.039139982,0.78570557,0.1751545,7153312
0.0008697649,0.98669577,0.012434545,7102582
0.24542265,0.34722143,0.40735587,7128031
0.00079178426,0.95092577,0.048282392,7226979
0.016693797,0.8432863,0.14001995,7174830
0.56771326,0.15870748,0.27357924,7095500
0.08874579,0.60572386,0.30553037,7203788
0.041857224,0.64170885,0.3164339,7195129
0.009156183,0.8895941,0.10124974,7096676
0.0013386534,0.9740718,0.024589568,7139189
0.28100494,0.2881959,0.4307992,7156036
0.40586826,0.25578934,0.33834237,7201766
0.1030976,0.5533051,0.3435973,7127461
0.30267632,0.377192,0.3201317,7176092
0.058847286,0.6979202,0.24323249,7093983
0.040311344,0.71076286,0.2489258,7219250
0.25437602,0.20706578,0.5385582,7216197
0.033680666,0.77325165,0.19306773,7175523
0.0023663025,0.88263804,0.11499563,7096041
0.012615853,0.893868,0.09351616,7106333
0.16497532,0.53408563,0.30093908,7135564
0.031335104,0.8235083,0.14515664,7230191
0.40515012,0.2010915,0.39375836,7094318
0.019863654,0.7544037,0.2257326,7157145
0.00011389354,0.9967738,0.0031123124,7141347
0.32804066,0.23807238,0.433887,7197253
0.002851657,0.96617824,0.030970097,7151861
0.011080406,0.95436037,0.03455929,7128268
0.010616971,0.86513656,0.124246426,7180937
0.00038207293,0.98954296,0.010074973,7097170
0.051290013,0.72389376,0.22481623,7205053
0.11605171,0.2899644,0.5939839,7223074
0.015558315,0.81187487,0.17256677,7127700
0.020735478,0.8343179,0.14494656,7184877
0.03874354,0.7246818,0.23657463,7156129
0.008147208,0.8703497,0.12150305,7233730
0.5442634,0.20625274,0.24948385,7153783
0.02897764,0.6504456,0.32057676,7113299
0.06211816,0.64804953,0.2898323,7098374
0.004223457,0.89886457,0.096911915,7225647
0.032311235,0.7180208,0.24966796,7111117
0.0068078754,0.86429983,0.12889226,7138147
0.12292593,0.39502212,0.48205194,7120784
0.12557381,0.4872449,0.38718128,7186670
0.005527128,0.8943157,0.10015713,7145739
0.09307545,0.5168787,0.39004585,7090058
0.08453995,0.5249781,0.39048195,7110436
0.0003617607,0.9828712,0.016767072,7232756
0.07805256,0.5918286,0.33011883,7111709
0.0029426706,0.9503149,0.04674251,7107311
0.13337965,0.33480683,0.5318135,7210450
0.061193988,0.7164226,0.22238345,7127661
0.25264463,0.24879132,0.4985641,7096383
0.0037535501,0.95905626,0.037190247,7137831
0.09331646,0.38798174,0.5187018,7160032
0.05281872,0.69569045,0.25149077,7128113
0.06269434,0.7221573,0.21514836,7197701
0.0099893585,0.7108345,0.27917612,7140888
0.08094945,0.56516963,0.35388097,7098130
0.14023137,0.51314265,0.34662595,7158260
0.30895522,0.31886846,0.37217635,7112812
0.11261967,0.4275952,0.4597852,7179231
0.121643335,0.3893608,0.48899588,7123293
0.04159747,0.70535314,0.25304937,7127939
0.0105733415,0.7991875,0.19023919,7210843
0.0058107977,0.90707695,0.08711217,7119906
0.0128078135,0.8697075,0.11748466,7157868
0.17547448,0.51532066,0.30920485,7160993
0.05340425,0.43502474,0.511571,7198449
0.2378843,0.39282733,0.36928838,7194749
0.14780666,0.49554577,0.35664758,7164909
0.07953908,0.6944008,0.22606009,7155991
0.019098453,0.8257597,0.1551418,7219535
0.0023360485,0.9672067,0.0304572,7127883
0.15590455,0.53883606,0.30525944,7192641
0.1673565,0.391917,0.44072652,7222187
0.051484913,0.7532514,0.1952637,7129565
0.10337854,0.48096755,0.4156539,7143475
0.255491,0.30693677,0.43757227,7121904
0.07898436,0.50353456,0.41748106,7124968
0.047968682,0.68390155,0.2681298,7103194
0.0047874353,0.9383074,0.056905184,7197397
0.03486633,0.5805836,0.3845501,7181741
0.048615653,0.64859086,0.3027934,7139959
0.5390927,0.1458856,0.31502166,7179519
0.046679612,0.64972806,0.3035923,7187941
0.7448138,0.061268352,0.1939178,7142188
0.033101693,0.6506512,0.3162471,7224310
0.043478962,0.6349629,0.32155815,7142856
0.010718888,0.8221694,0.16711165,7090831
0.0008500307,0.98318094,0.015968991,7152437
0.06950522,0.4519202,0.4785746,7130584
0.006218462,0.9306662,0.06311541,7162590
0.0069364207,0.8671391,0.12592453,7210173
0.24130395,0.2555421,0.503154,7173461
0.049138036,0.6634872,0.28737473,7201402
0.36120164,0.2205297,0.41826865,7156675
0.12223651,0.7214474,0.15631606,7105849
0.017944295,0.8482083,0.13384736,7190940
0.06786198,0.67150605,0.26063192,7176492
0.070602395,0.64239687,0.2870007,7109146
0.041111678,0.77451223,0.18437612,7135096
0.011076584,0.770878,0.21804541,7145341
0.3122673,0.3296277,0.358105,7170053
0.25365525,0.31883287,0.42751187,7222037
0.18127337,0.44030175,0.37842482,7200576
0.235272,0.2978586,0.46686947,7219311
0.039158203,0.7188307,0.24201109,7088683
0.08798659,0.52738804,0.3846254,7197130
0.004756568,0.8907511,0.10449225,7198553
0.33108678,0.3348504,0.33406284,7092108
0.16377576,0.25750047,0.5787238,7233635
0.0443904,0.75966877,0.19594087,7162208
0.16637008,0.29080033,0.5428296,7113584
0.19774461,0.6484813,0.15377405,7088920
0.059489515,0.7133179,0.22719264,7212619
0.013951792,0.82957673,0.15647146,7108297
0.0072075916,0.89145315,0.101339266,7212382
0.0066943937,0.91969347,0.07361211,7228960
0.00103148,0.97313887,0.025829582,7223136
0.02033668,0.9027088,0.07695443,7140835
0.16432142,0.36239076,0.47328785,7161726
0.0024260161,0.9506553,0.0469187,7193196
0.00789573,0.8466097,0.14549452,7131021
0.006081129,0.8088521,0.18506679,7136116
0.0024168377,0.9767577,0.020825425,7199243
0.11879073,0.44515842,0.43605083,7107410
0.16688704,0.6693872,0.1637257,7111408
0.04036555,0.7249605,0.23467393,7143442
0.008208161,0.8913385,0.10045328,7201307
0.25137773,0.08677092,0.6618513,7163518
0.033947945,0.77242947,0.19362256,7210133
0.014677424,0.8779708,0.107351735,7155655
0.09175497,0.5380844,0.37016067,7140488
0.025176225,0.8060515,0.1687723,7133293
0.008658129,0.8453669,0.14597492,7126808
0.005985222,0.8772915,0.11672331,7227507
0.019410668,0.74567,0.23491928,7159592
0.052195966,0.76443094,0.18337315,7180725
0.0029816586,0.9735638,0.023454625,7150854
0.018101865,0.84641856,0.13547957,7137335
0.07630709,0.38244063,0.54125226,7158425
0.08454662,0.6699879,0.24546549,7213225
0.00054406543,0.99125075,0.008205195,7148260
0.04858222,0.7087511,0.24266665,7111858
0.009230864,0.8268593,0.16390982,7171126
0.00023621328,0.9895968,0.010167026,7189468
0.018395837,0.88053334,0.10107081,7192340
0.21832345,0.30774826,0.47392827,7164476
0.005879235,0.94646144,0.047659285,7510953
0.059998926,0.5581044,0.3818967,7233576
0.013238198,0.888092,0.09866983,7181820
0.00047588404,0.99212897,0.0073951706,7152810
0.0015948354,0.97331256,0.025092604,7201962
0.06718535,0.6492286,0.28358603,7139487
0.05358766,0.7004836,0.24592873,7227862
0.015446324,0.84489435,0.13965927,7207553
0.047834497,0.701065,0.25110048,7161665
0.0019129979,0.9664633,0.031623658,7145839
0.0039360346,0.93962896,0.056435023,7111740
0.030411946,0.58404887,0.3855392,7218313
0.043519773,0.68254334,0.27393687,7210476
0.0037312862,0.9181577,0.078111,7215652
0.008106327,0.9238436,0.06805003,7139122
0.13195862,0.50612825,0.36191314,7105843
0.06810451,0.65190095,0.2799945,7202962
0.0026591402,0.97455525,0.022785649,7125601
0.034100574,0.78642416,0.1794753,7177976
0.010782414,0.8854971,0.10372049,7160458
0.095566005,0.5080057,0.39642832,7101930
0.05500917,0.6980922,0.24689858,7162776
0.13898331,0.3246585,0.5363582,7201534
0.13917866,0.414706,0.44611531,7134791
